Symbol,Date,Open,High,Low,Close,Volume
CCNE,25-Sep-2013,17.19,17.89,17.19,17.34,39300
CCOI,25-Sep-2013,31.92,32.56,31.87,32.27,137200
CCRN,25-Sep-2013,5.93,6,5.9,5.94,78300
CCUR,25-Sep-2013,7.43,7.56,7.37,7.4,64700
CCXI,25-Sep-2013,5.78,5.78,5.45,5.51,746300
CDNS,25-Sep-2013,13.59,13.72,13.49,13.57,1845700
CDTI,25-Sep-2013,1.5,1.5,1.42,1.44,66000
CDW,25-Sep-2013,24.3,24.43,24,24.13,263100
CDXS,25-Sep-2013,1.76,1.87,1.76,1.85,93200
CDZI,25-Sep-2013,5.25,5.29,5.13,5.17,20400
CECE,25-Sep-2013,13,13.2,12.9,12.92,59600
CECO,25-Sep-2013,2.65,2.73,2.62,2.7,731700
CEDU,25-Sep-2013,7,7,6.95,7,3400
CELG,25-Sep-2013,147.24,148.02,145.55,145.56,1954300
CELGZ,25-Sep-2013,8.3,8.3,7.95,8.25,183500
CEMI,25-Sep-2013,3.86,4.09,3.86,3.9,10700
CEMP,25-Sep-2013,9.8,9.98,9.75,9.8,81700
CENT,25-Sep-2013,7.06,7.09,6.96,7.02,59500
CENTA,25-Sep-2013,6.81,6.82,6.74,6.81,170800
CENX,25-Sep-2013,8.46,8.63,8.33,8.34,550400
CERE,25-Sep-2013,1.32,1.35,1.24,1.24,312500
CERN,25-Sep-2013,48.89,49.11,48.61,48.99,1123100
CERS,25-Sep-2013,5.86,5.89,5.72,5.82,452700
CETV,25-Sep-2013,5.3,5.36,5.17,5.2,382000
CEVA,25-Sep-2013,18.02,18.1,17.69,17.78,45100
CFBK,25-Sep-2013,1.37,1.37,1.35,1.35,5400
CFFI,25-Sep-2013,51.19,51.76,51.09,51.13,4100
CFFN,25-Sep-2013,12.41,12.54,12.35,12.43,318300
CFNB,25-Sep-2013,16.8,16.98,16.76,16.89,3000
CFNL,25-Sep-2013,16.2,16.49,16.06,16.34,232900
CG,25-Sep-2013,25.49,26.05,25.36,26.03,161700
CGEN,25-Sep-2013,9.54,9.6,9.4,9.46,117500
CGIX,25-Sep-2013,12.89,14.25,12.56,13.86,247700
CGNX,25-Sep-2013,31.98,32.35,31.75,31.87,257600
CGO,25-Sep-2013,13.41,13.48,13.34,13.42,28400
CHCI,25-Sep-2013,1.8,1.8,1.74,1.78,93700
CHCO,25-Sep-2013,44.48,44.48,42.81,43.5,31600
CHDN,25-Sep-2013,88.49,89.28,87.85,88.47,34600
CHDX,25-Sep-2013,17.51,17.79,17.5,17.5,23600
CHEF,25-Sep-2013,23.38,23.86,23.18,23.56,249700
CHEV,25-Sep-2013,10.75,11.07,10.7,11,12800
CHFC,25-Sep-2013,27.9,28.49,27.7,28.05,62700
CHFN,25-Sep-2013,10.75,10.84,10.65,10.81,105500
CHI,25-Sep-2013,12.65,12.69,12.6,12.63,154800
CHKE,25-Sep-2013,13,13.12,12.96,13.01,17400
CHKP,25-Sep-2013,57.23,57.24,56.38,56.44,841500
CHLN,25-Sep-2013,2.46,2.56,2.43,2.49,65300
CHMG,25-Sep-2013,34.85,34.89,34.8,34.8,800
CHNR,25-Sep-2013,4.81,4.81,4.49,4.5,5200
CHOP,25-Sep-2013,1.5,1.58,1.5,1.53,15500
CHRM,25-Sep-2013,4.47,4.49,4.35,4.44,4400
CHRW,25-Sep-2013,61.67,61.75,60.87,60.97,1466200
CHSCP,25-Sep-2013,29.01,29.59,29.01,29.48,18200
CHTP,25-Sep-2013,3.01,3.03,2.95,3.02,700800
CHTR,25-Sep-2013,131.5,134.58,131.02,134.01,611000
CHUY,25-Sep-2013,35.23,36.23,34.64,35.39,87500
CHW,25-Sep-2013,8.51,8.52,8.45,8.45,154200
CHXF,25-Sep-2013,51.01,51.14,51.01,51.14,2100
CHY,25-Sep-2013,12.44,12.5,12.37,12.46,162400
CHYR,25-Sep-2013,1.66,1.66,1.55,1.62,10900
CIDM,25-Sep-2013,1.5,1.51,1.49,1.5,107000
CIEN,25-Sep-2013,25.11,25.46,25.02,25.11,2371200
CIFC,25-Sep-2013,7.85,7.9,7.85,7.9,5500
CIMT,25-Sep-2013,5.99,6,5.86,5.95,141800
CINF,25-Sep-2013,46.98,47.28,46.73,47.14,474400
CISAA,25-Sep-2013,10.11,10.11,10.11,10.11,0
CISAU,25-Sep-2013,10.35,10.35,10.35,10.35,0
CISAW,25-Sep-2013,0.37,0.37,0.37,0.37,0
CISG,25-Sep-2013,5.21,5.37,5.2,5.37,155700
CITZ,25-Sep-2013,11.17,11.29,11,11.01,5900
CIZN,25-Sep-2013,17.94,18.14,17.93,17.93,700
CJJD,25-Sep-2013,0.56,0.56,0.51,0.55,29100
CKEC,25-Sep-2013,21.91,22.2,21.75,22.04,157900
CKSW,25-Sep-2013,6.07,6.16,6.04,6.07,33900
CLBH,25-Sep-2013,10.55,10.76,10.53,10.69,7800
CLCT,25-Sep-2013,14.96,15,14.9,14.9,14200
CLDX,25-Sep-2013,34.48,34.49,32.81,33.48,3454600
CLFD,25-Sep-2013,13.42,14.76,13.36,14.76,267700
CLIR,25-Sep-2013,7.51,7.83,7.39,7.4,20700
CLMS,25-Sep-2013,10.03,10.04,9.93,9.93,53800
CLMT,25-Sep-2013,28.7,28.79,28.22,28.28,561200
CLNE,25-Sep-2013,12.77,12.97,12.72,12.74,930000
CLNT,25-Sep-2013,5.22,5.5,5.13,5.31,143600
CLRO,25-Sep-2013,8.16,8.18,8.08,8.09,2900
CLRX,25-Sep-2013,4.02,4.35,4.02,4.3,68400
CLSN,25-Sep-2013,1.2,1.2,1.17,1.19,856100
CLUB,25-Sep-2013,12.42,12.54,12.11,12.29,18800
CLVS,25-Sep-2013,64.1,65.75,61.5,64.99,1175400
CLWT,25-Sep-2013,3.08,3.38,3.02,3.15,17700
CMCO,25-Sep-2013,24.43,24.67,24.19,24.32,44000
CMCSA,25-Sep-2013,43.79,43.85,43.19,43.25,9614300
CMCSK,25-Sep-2013,42.38,42.42,41.79,41.89,2559600
CME,25-Sep-2013,73.87,74.85,73.51,74.56,1952400
CMGE,25-Sep-2013,11.58,11.99,11.41,11.6,33900
CMLS,25-Sep-2013,5.23,5.26,5.18,5.19,1478700
CMRX,25-Sep-2013,19.71,20.21,19.65,20.01,124800
CMSB,25-Sep-2013,8.55,8.55,8.55,8.55,300
CMTL,25-Sep-2013,24.44,25.16,24.37,24.99,53500
CNAT,25-Sep-2013,9.72,10.4,9.72,10.4,35600
CNBC,25-Sep-2013,14.11,14.75,13.92,14.61,20900
CNBKA,25-Sep-2013,33.72,33.72,33.41,33.41,700
CNDO,25-Sep-2013,7.05,7.16,6.92,6.95,379300
CNET,25-Sep-2013,0.61,0.61,0.59,0.6,25300
CNIT,25-Sep-2013,5.3,5.8,5.09,5.69,165500
CNMD,25-Sep-2013,33.64,33.7,33.16,33.2,54600
CNOB,25-Sep-2013,35.15,35.25,34.55,35.01,2400
CNQR,25-Sep-2013,112.52,113.19,111.71,112.88,332400
CNSI,25-Sep-2013,31.93,32.05,31.76,31.85,45300
CNSL,25-Sep-2013,17.69,17.89,17.5,17.5,248900
CNTF,25-Sep-2013,1.18,1.23,1.18,1.23,56900
CNTY,25-Sep-2013,5.96,5.96,5.77,5.8,362600
CNYD,25-Sep-2013,5.04,5.05,5.04,5.05,300
COA,25-Sep-2013,5.82,5.92,5.59,5.88,3100
COB,25-Sep-2013,10,10,9.95,9.95,2900
COBK,25-Sep-2013,14.21,14.21,14.21,14.21,200
COBR,25-Sep-2013,2.71,2.71,2.61,2.69,7400
COBZ,25-Sep-2013,9.82,9.84,9.53,9.65,52800
COCO,25-Sep-2013,2.08,2.18,2.08,2.16,853700
COGO,25-Sep-2013,2.28,2.4,2.28,2.36,31800
COHR,25-Sep-2013,61.33,61.94,60.66,61.3,51000
COHU,25-Sep-2013,10.91,11.05,10.89,11,37300
COKE,25-Sep-2013,63.75,63.78,63.21,63.21,13800
COLB,25-Sep-2013,24.9,25.05,24.63,24.86,262500
COLM,25-Sep-2013,60.88,61.07,59.94,59.94,60400
CONE,25-Sep-2013,19.22,19.47,19.22,19.28,88200
CONN,25-Sep-2013,50.61,51.98,49.65,51.02,610100
COOL,25-Sep-2013,0.61,0.64,0.6,0.63,137500
CORE,25-Sep-2013,66.75,67.27,65.92,66.52,11300
CORT,25-Sep-2013,1.67,1.68,1.62,1.68,68200
COSI,25-Sep-2013,2.4,2.42,2.33,2.36,27600
COST,25-Sep-2013,116.47,116.57,115,115.41,2271400
COWN,25-Sep-2013,3.47,3.53,3.43,3.49,295300
CPAH,25-Sep-2013,1.4,1.43,1.37,1.43,29800
CPGI,25-Sep-2013,1.04,1.04,1.04,1.04,9600
CPHC,25-Sep-2013,11.38,11.44,11.33,11.44,2700
CPHD,25-Sep-2013,39,39.33,38.72,38.81,343500
CPIX,25-Sep-2013,4.53,4.7,4.5,4.59,35600
CPLA,25-Sep-2013,55.13,55.88,54.94,55.23,43600
CPLP,25-Sep-2013,8.94,9.12,8.87,9.09,323000
CPRT,25-Sep-2013,31.74,32.19,30.49,31.06,6064500
CPRX,25-Sep-2013,3.17,3.2,3.05,3.12,2110800
CPSI,25-Sep-2013,58.01,58.01,57.03,57.54,36600
CPSL,25-Sep-2013,1.3,1.31,1.3,1.31,2200
CPSS,25-Sep-2013,5.72,5.84,5.67,5.68,151100
CPST,25-Sep-2013,1.22,1.28,1.21,1.22,4350500
CPTA,25-Sep-2013,19.15,19.31,18.41,18.8,2729400
CPWR,25-Sep-2013,10.99,11.2,10.94,11.2,4098400
CRAI,25-Sep-2013,18.47,19.16,18.47,18.94,13600
CRAY,25-Sep-2013,24.2,24.2,23.79,23.98,179900
CRDC,25-Sep-2013,1.21,1.23,1.2,1.2,69900
CRDS,25-Sep-2013,0.99,0.99,0.72,0.8,236500
CREE,25-Sep-2013,59.24,59.77,58.51,59.14,1133600
CREG,25-Sep-2013,2.59,2.59,2.5,2.51,30300
CRESW,25-Sep-2013,0.03,0.03,0.03,0.03,0
CRESY,25-Sep-2013,8.68,8.85,8.62,8.78,69700
CRIS,25-Sep-2013,4.24,4.33,4.24,4.29,260700
CRMB,25-Sep-2013,1.09,1.13,1.06,1.09,33700
CRMBU,25-Sep-2013,1.5,1.5,1.35,1.35,6200
CRMBW,25-Sep-2013,0.12,0.12,0.1,0.11,16800
CRME,25-Sep-2013,3.48,3.53,3.21,3.24,152900
CRMT,25-Sep-2013,44.87,45.35,44.62,44.93,19600
CRNT,25-Sep-2013,4.03,4.06,4.01,4.01,41100
CROX,25-Sep-2013,13.71,13.81,13.55,13.65,735000
CRRB,25-Sep-2013,5.59,5.59,5.59,5.59,0
CRRC,25-Sep-2013,16.35,16.46,16.01,16.06,10300
CRRS,25-Sep-2013,3.45,3.48,2.76,2.99,590300
CRTX,25-Sep-2013,9.39,9.4,9.36,9.39,115300
CRUS,25-Sep-2013,23.61,23.68,22.79,23.25,2917400
CRVL,25-Sep-2013,36,36.09,34.93,35.83,24500
CRWN,25-Sep-2013,3.18,3.18,3.01,3.06,166800
CRWS,25-Sep-2013,7.12,7.25,7,7.25,46500
CRZO,25-Sep-2013,36.82,37.1,36.55,36.64,613800
CSBK,25-Sep-2013,12.76,12.87,12.6,12.65,8200
CSCD,25-Sep-2013,8.97,9.16,8.93,8.93,61400
CSCO,25-Sep-2013,24.19,24.55,24.12,24.43,26563700
CSFL,25-Sep-2013,10.04,10.14,9.76,9.76,52800
CSGP,25-Sep-2013,167.07,168,164.74,164.78,53900
CSGS,25-Sep-2013,24.86,25.26,24.72,25.03,117100
CSII,25-Sep-2013,19.9,20.66,19.78,20.07,98100
CSIQ,25-Sep-2013,14.86,15.46,14.56,15.2,3096500
CSOD,25-Sep-2013,52.69,54.23,52.45,53.13,450300
CSPI,25-Sep-2013,7.1,7.15,7.08,7.15,3300
CSQ,25-Sep-2013,10.09,10.15,10.07,10.08,361100
CSRE,25-Sep-2013,32.55,32.55,32.55,32.55,400
CSTE,25-Sep-2013,46.64,47.97,45.75,47.61,344700
CSUN,25-Sep-2013,3.31,3.44,3.2,3.21,239500
CSWC,25-Sep-2013,35.6,35.74,34.97,35.17,25300
CTAS,25-Sep-2013,51.15,51.37,50.72,50.74,441400
CTBI,25-Sep-2013,40.8,41.08,40.32,40.71,98200
CTCH,25-Sep-2013,2.58,2.77,2.58,2.77,11500
CTCM,25-Sep-2013,10.9,11,10.68,10.77,658000
CTCT,25-Sep-2013,21.22,22.65,21.22,22.56,535700
CTG,25-Sep-2013,17.53,17.64,17.25,17.27,40800
CTHR,25-Sep-2013,7.07,7.1,6.9,6.98,178200
CTIB,25-Sep-2013,4.83,4.83,4.83,4.83,0
CTIC,25-Sep-2013,1.78,1.8,1.67,1.71,6379100
CTRL,25-Sep-2013,19.3,19.32,18.01,18.49,192300
CTRN,25-Sep-2013,17.78,17.99,17.66,17.8,182300
CTRP,25-Sep-2013,53.59,56.05,52.35,55.55,4769700
CTRX,25-Sep-2013,47.86,48.61,47.67,48.21,2315800
CTSH,25-Sep-2013,82.73,83.39,82.23,83.14,1497100
CTWS,25-Sep-2013,32.43,32.43,31.61,31.8,23400
CTXS,25-Sep-2013,72.55,72.94,71.68,71.75,1434600
CU,25-Sep-2013,22.62,22.68,22.55,22.55,3300
CUBA,25-Sep-2013,8.81,8.81,8.75,8.75,14600
CUBI,25-Sep-2013,16.3,16.86,15.98,16,84500
CUBIL,25-Sep-2013,25.55,25.55,25.51,25.51,2600
CUI,25-Sep-2013,5.8,5.96,5.75,5.82,61800
CUNB,25-Sep-2013,18.48,18.48,18.09,18.18,42200
CUTR,25-Sep-2013,9.02,9.15,8.87,9.01,52600
CVBF,25-Sep-2013,13.6,13.76,13.45,13.61,543400
CVCO,25-Sep-2013,58.11,58.86,57.47,57.87,19400
CVCY,25-Sep-2013,10.01,10.04,9.89,10.04,2400
CVGI,25-Sep-2013,8.09,8.25,8.02,8.05,247400
CVGW,25-Sep-2013,31.24,31.29,30.82,31.01,15300
CVLT,25-Sep-2013,85.93,87.29,84.78,86.92,230400
CVLY,25-Sep-2013,17.72,18.09,17.72,17.75,2500
CVTI,25-Sep-2013,6.1,6.15,5.89,5.95,65200
CVV,25-Sep-2013,11.27,11.3,10.8,10.9,41400
CWBC,25-Sep-2013,5.51,5.51,5.51,5.51,0
CWCO,25-Sep-2013,14.85,15.1,14.8,14.91,141500
CWEI,25-Sep-2013,53.99,54.04,52.21,52.64,20300
CWST,25-Sep-2013,5.74,5.81,5.72,5.76,188800
CWTR,25-Sep-2013,1.82,1.85,1.81,1.83,91700
CXDC,25-Sep-2013,4.26,4.3,4.26,4.29,31100
CXPO,25-Sep-2013,3.04,3.06,3,3.01,45900
CY,25-Sep-2013,9.65,9.65,9.03,9.1,13656600
CYAN,25-Sep-2013,5.79,5.79,5.65,5.66,2300
CYBE,25-Sep-2013,6.5,6.57,6.41,6.56,14600
CYBX,25-Sep-2013,51.25,51.7,50.76,51.15,145500
CYCC,25-Sep-2013,4.05,4.23,3.92,4.1,1203000
CYCCP,25-Sep-2013,7.16,7.16,7.16,7.16,1300
CYNO,25-Sep-2013,22.87,23.12,22.58,22.89,212300
CYOU,25-Sep-2013,32.5,33.5,32.23,32.68,163500
CYTK,25-Sep-2013,7.65,7.74,7.57,7.63,263300
CYTR,25-Sep-2013,2.86,2.95,2.75,2.86,329100
CYTX,25-Sep-2013,2.49,2.49,2.42,2.43,136100
CYTXW,25-Sep-2013,0.8,0.8,0.8,0.8,4900
CZFC,25-Sep-2013,8.88,8.88,8.55,8.78,3300
CZNC,25-Sep-2013,20.27,20.5,20.19,20.19,9500
CZR,25-Sep-2013,22.6,23,20.74,20.92,1716100
CZWI,25-Sep-2013,7.25,7.35,7.25,7.25,1200
DAEG,25-Sep-2013,1.07,1.07,1,1,92000
DAIO,25-Sep-2013,2.98,3.16,2.97,3.1,21600
DAKT,25-Sep-2013,11.34,11.39,11.16,11.17,41200
DARA,25-Sep-2013,0.51,0.51,0.49,0.49,35700
DATE,25-Sep-2013,6.8,6.92,6.74,6.9,26700
DAVE,25-Sep-2013,16.57,16.57,16.57,16.57,100
DBLE,25-Sep-2013,3,3,2.97,2.98,23700
DBLEP,25-Sep-2013,25.06,25.21,25.01,25.02,4600
DCIN,25-Sep-2013,6.03,6.07,6.02,6.06,800
DCIX,25-Sep-2013,3.81,3.92,3.76,3.86,329600
DCOM,25-Sep-2013,16.73,16.95,15.71,16.55,115400
DCTH,25-Sep-2013,0.31,0.31,0.29,0.3,1234500
DECK,25-Sep-2013,61.6,63.99,60.78,63.96,2283600
DELL,25-Sep-2013,13.88,13.88,13.86,13.86,11829700
DENN,25-Sep-2013,6.15,6.2,6.12,6.13,215800
DEPO,25-Sep-2013,7.5,7.64,7.36,7.57,273100
DEST,25-Sep-2013,31.54,31.65,30.94,30.99,32900
DFRG,25-Sep-2013,19.78,20.43,19.66,20.15,98300
DFZ,25-Sep-2013,18.57,18.79,18.47,18.64,19800
DGAS,25-Sep-2013,21.89,22.43,21.89,22.17,10800
DGICA,25-Sep-2013,14.23,14.25,14.21,14.24,28700
DGICB,25-Sep-2013,19.2,19.2,19.2,19.2,100
DGII,25-Sep-2013,9.97,10.14,9.92,9.96,76400
DGIT,25-Sep-2013,12.96,12.96,12.66,12.85,566300
DGLY,25-Sep-2013,14.2,15.03,14.2,14.55,29900
DGRE,25-Sep-2013,25.92,25.92,25.57,25.66,8600
DGRS,25-Sep-2013,25.8,26.02,25.79,25.82,13900
DGRW,25-Sep-2013,25.73,25.73,25.44,25.46,18200
DHIL,25-Sep-2013,110.34,110.84,109.21,109.41,5300
DHRM,25-Sep-2013,1.97,2.04,1.97,2.04,8600
DIOD,25-Sep-2013,24.6,25.09,24.41,24.85,177600
DISCA,25-Sep-2013,80.34,81.33,80.15,80.97,1179100
DISCB,25-Sep-2013,80.32,80.32,80.32,80.32,100
DISCK,25-Sep-2013,73.17,74.51,73.16,73.79,505300
DISH,25-Sep-2013,46.17,46.17,44.29,44.41,5431900
DJCO,25-Sep-2013,139.29,139.3,139.29,139.3,200
DLHC,25-Sep-2013,1.07,1.07,1,1,9600
DLIA,25-Sep-2013,1.2,1.25,1.17,1.25,707500
DLLR,25-Sep-2013,11.58,11.87,11.49,11.52,523400
DLTR,25-Sep-2013,57.72,58.14,56.98,57.44,2029300
DMLP,25-Sep-2013,23.94,24.18,23.76,23.9,32000
DMND,25-Sep-2013,22.17,22.44,22,22.05,263600
DMRC,25-Sep-2013,20.54,20.7,20.4,20.54,11700
DNBF,25-Sep-2013,21.95,21.95,21.8,21.8,400
DNDN,25-Sep-2013,2.99,3.04,2.97,2.97,1676900
DNKN,25-Sep-2013,44.02,44.1,43.44,43.66,752900
DORM,25-Sep-2013,50.27,50.85,49.83,50.3,110200
DOVR,25-Sep-2013,4.44,4.54,4.4,4.4,18200
DRAD,25-Sep-2013,2.67,2.69,2.65,2.68,11200
DRAM,25-Sep-2013,2.8,2.94,2.77,2.83,11500
DRCO,25-Sep-2013,7.27,7.27,7.08,7.25,4900
DRIV,25-Sep-2013,17.25,18,17.18,17.58,300500
DRRX,25-Sep-2013,1.33,1.35,1.3,1.31,276200
DRTX,25-Sep-2013,9,9.3,8.93,9.07,104300
DRWI,25-Sep-2013,1.98,1.99,1.88,1.9,183900
DRYS,25-Sep-2013,3.67,3.99,3.61,3.93,45357300
DSCI,25-Sep-2013,13.19,13.35,12.88,13,30600
DSCO,25-Sep-2013,1.88,1.98,1.85,1.98,517200
DSGX,25-Sep-2013,11.4,11.53,11.4,11.48,4000
DSKX,25-Sep-2013,1.8,1.97,1.8,1.87,3400
DSPG,25-Sep-2013,6.93,6.99,6.88,6.9,20200
DSWL,25-Sep-2013,2.45,2.45,2.42,2.42,77900
DTLK,25-Sep-2013,14.07,14.15,13.59,13.72,113800
DTSI,25-Sep-2013,21.35,21.94,21.27,21.55,32500
DTV,25-Sep-2013,60.56,60.94,59.78,59.84,6537000
DVAX,25-Sep-2013,1.27,1.32,1.23,1.23,4175800
DVCR,25-Sep-2013,5.23,5.23,5.02,5.11,1000
DWA,25-Sep-2013,28.04,28.26,27.92,28.21,746900
DWCH,25-Sep-2013,30.8,31,30.4,30.4,30600
DWSN,25-Sep-2013,33.37,33.92,33.07,33.31,51500
DXCM,25-Sep-2013,27.97,28.26,27.24,27.48,520000
DXJS,25-Sep-2013,28.1,28.23,28.06,28.18,6800
DXLG,25-Sep-2013,6.62,6.65,6.48,6.48,62100
DXM,25-Sep-2013,9.37,10,9.33,9.59,169700
DXPE,25-Sep-2013,76.87,77.67,76.23,76.89,46600
DXPS,25-Sep-2013,26.51,26.6,26.45,26.49,19100
DXYN,25-Sep-2013,11.22,11.23,10.86,11.17,22400
DYAX,25-Sep-2013,6.05,6.17,5.91,6.06,845100
DYNT,25-Sep-2013,3.15,3.15,3.05,3.1,26400
DYSL,25-Sep-2013,0.89,0.9,0.87,0.87,2600
EA,25-Sep-2013,26.54,26.89,26.26,26.6,1695600
EAC,25-Sep-2013,15.19,15.42,15.02,15.05,14500
EAGL,25-Sep-2013,9.75,9.75,9.75,9.75,0
EAGLU,25-Sep-2013,10.14,10.14,10.14,10.14,0
EAGLW,25-Sep-2013,0.41,0.41,0.32,0.33,2200
EBAY,25-Sep-2013,55.02,55.18,54.01,54.21,7504300
EBIX,25-Sep-2013,10.02,10.13,9.86,9.98,578000
EBMT,25-Sep-2013,10.79,10.79,10.79,10.79,200
EBSB,25-Sep-2013,21.8,21.8,21.55,21.55,7300
EBTC,25-Sep-2013,19.97,20,19.21,19.46,7900
ECHO,25-Sep-2013,21.58,21.67,21.26,21.28,37900
ECOL,25-Sep-2013,30.25,30.59,30.03,30.03,35900
ECPG,25-Sep-2013,46.3,46.3,45.42,45.49,122700
ECTE,25-Sep-2013,2.96,3.1,2.91,2.99,97100
ECTY,25-Sep-2013,0.16,0.16,0.13,0.14,1050000
ECYT,25-Sep-2013,14.05,14.18,13.42,13.51,244000
EDAP,25-Sep-2013,2.49,2.5,2.42,2.46,15400
EDGW,25-Sep-2013,5.46,5.46,5.35,5.35,3000
EDMC,25-Sep-2013,8.79,9.14,8.49,9.04,32200
EDS,25-Sep-2013,1.52,1.57,1.48,1.57,16800
EDUC,25-Sep-2013,2.64,2.71,2.62,2.62,7700
EEFT,25-Sep-2013,37.29,37.63,36.9,37.24,181600
EEI,25-Sep-2013,11.15,11.86,10.93,11.5,9500
EEMA,25-Sep-2013,55.65,55.72,55.38,55.53,86500
EEME,25-Sep-2013,55.5,55.99,55.25,55.25,3200
EEML,25-Sep-2013,45.09,45.2,45,45.2,900
EFII,25-Sep-2013,31.07,31.44,30.75,31.16,211800
EFSC,25-Sep-2013,17.5,17.51,16.75,17.31,22600
EFUT,25-Sep-2013,3.68,3.68,3.55,3.58,6400
EGAN,25-Sep-2013,14.24,14.55,14.18,14.29,175900
EGBN,25-Sep-2013,28.07,28.19,27.59,27.75,61300
EGHT,25-Sep-2013,10.4,10.8,10.38,10.75,726500
EGLE,25-Sep-2013,7.77,8.2,7.64,8.02,2814500
EGOV,25-Sep-2013,22.4,22.64,22.24,22.24,227100
EGRW,25-Sep-2013,54.99,54.99,54.99,54.99,0
EGT,25-Sep-2013,1.25,1.27,1.23,1.23,10900
EHTH,25-Sep-2013,34.5,35.92,32.69,32.91,415100
EIHI,25-Sep-2013,24.38,24.52,24.25,24.4,187300
ELGX,25-Sep-2013,15.87,16.17,15.59,15.98,641600
ELNK,25-Sep-2013,5.19,5.22,5.07,5.11,1023700
ELON,25-Sep-2013,2.31,2.37,2.24,2.3,148900
ELOS,25-Sep-2013,8.49,8.63,8.33,8.59,96600
ELRC,25-Sep-2013,18.07,18.57,17.88,18.25,68200
ELSE,25-Sep-2013,4.13,4.16,4.05,4.05,4600
ELTK,25-Sep-2013,1.32,1.32,1.28,1.31,8900
EMCB,25-Sep-2013,75.1,75.13,74.7,74.94,6800
EMCF,25-Sep-2013,25.95,25.95,25.95,25.95,1000
EMCI,25-Sep-2013,29.97,30.2,29.89,30.2,13500
EMDI,25-Sep-2013,55.4,55.4,55.34,55.34,400
EMDR,25-Sep-2013,48.44,48.44,48.44,48.44,0
EMEY,25-Sep-2013,39.84,39.84,39.84,39.84,0
EMFN,25-Sep-2013,24.79,24.79,24.69,24.7,4300
EMIF,25-Sep-2013,33.87,33.9,33.57,33.7,2800
EMITF,25-Sep-2013,1.24,1.26,1.19,1.19,9400
EMKR,25-Sep-2013,4.5,4.53,4.37,4.43,166700
EML,25-Sep-2013,15.61,15.68,15.52,15.55,2600
EMMS,25-Sep-2013,2.69,2.74,2.61,2.7,84900
EMMT,25-Sep-2013,16.95,16.99,16.85,16.93,11000
ENDP,25-Sep-2013,45.36,45.92,45.06,45.26,2017100
ENG,25-Sep-2013,0.96,1,0.96,0.99,27300
ENMD,25-Sep-2013,1.77,1.8,1.75,1.77,14500
ENOC,25-Sep-2013,15.02,15.42,15,15.06,302200
ENPH,25-Sep-2013,8.11,8.43,7.89,7.99,338100
ENSG,25-Sep-2013,41.53,41.81,41.38,41.62,116800
ENT,25-Sep-2013,9.86,9.9,9.78,9.8,69300
ENTA,25-Sep-2013,22.93,23.14,22.61,22.75,193500
ENTG,25-Sep-2013,10.09,10.16,10.02,10.09,721500
ENTR,25-Sep-2013,4.3,4.39,4.26,4.34,431500
ENVI,25-Sep-2013,3.26,3.26,3.19,3.22,53200
ENZN,25-Sep-2013,1.75,1.76,1.7,1.72,119200
EONC,25-Sep-2013,1,1,0.97,0.98,8400
EOPN,25-Sep-2013,23.35,23.68,22.62,22.78,95700
EPAX,25-Sep-2013,3.47,3.52,3.46,3.49,7800
EPAY,25-Sep-2013,28.33,28.35,27.85,27.85,139500
EPIQ,25-Sep-2013,13.31,13.47,13.25,13.34,86700
EPZM,25-Sep-2013,36.38,37.5,35.9,37.14,132400
EQIX,25-Sep-2013,181.06,183.47,179.75,181.61,433200
ERIC,25-Sep-2013,13.68,13.72,13.64,13.65,4971600
ERIE,25-Sep-2013,74.06,76.34,73.89,75.93,35700
ERII,25-Sep-2013,7.02,7.14,7,7.01,274500
EROC,25-Sep-2013,6.81,7.03,6.7,7,643100
ERS,25-Sep-2013,3.55,3.55,3.55,3.55,0
ERW,25-Sep-2013,50.49,50.49,50.21,50.21,200
ESBF,25-Sep-2013,13,13.4,13,13.2,11200
ESBK,25-Sep-2013,22.95,22.95,22.5,22.5,400
ESCA,25-Sep-2013,8.39,8.7,8.39,8.7,22700
ESEA,25-Sep-2013,1.63,1.74,1.59,1.61,173900
ESGR,25-Sep-2013,138.89,139.05,137.34,138.45,9200
ESIO,25-Sep-2013,12.1,12.1,11.89,11.97,40300
ESLT,25-Sep-2013,53.88,55.66,53.65,55.34,323000
ESMC,25-Sep-2013,1.42,1.42,1.41,1.41,300
ESPR,25-Sep-2013,18.21,18.43,18.05,18.23,61700
ESRX,25-Sep-2013,61.17,63.47,61.02,62.63,10060400
ESSA,25-Sep-2013,10.83,10.83,10.5,10.54,9300
ESSX,25-Sep-2013,3.42,3.42,3.38,3.42,18900
ESXB,25-Sep-2013,3.55,3.59,3.5,3.52,3000
ESYS,25-Sep-2013,7.93,7.96,7.55,7.87,15400
ETFC,25-Sep-2013,16.73,16.98,16.7,16.79,3219500
ETRM,25-Sep-2013,1.17,1.23,1.16,1.21,1589400
EUFN,25-Sep-2013,23.07,23.15,22.93,23.1,82600
EVAC,25-Sep-2013,9.83,9.89,9.8,9.82,122900
EVAL,25-Sep-2013,49.46,50.5,49.46,50.06,1500
EVBS,25-Sep-2013,5.98,5.98,5.91,5.97,3700
EVEP,25-Sep-2013,36.87,37.74,36.76,37.56,98000
EVOK,25-Sep-2013,11.15,11.77,10.55,11.74,747100
EVOL,25-Sep-2013,9.33,9.6,9.25,9.32,79700
